"Date","Product_Category","Product_Name","Product_Cost","Product_Price","Items_Sold"
"2018-02-14","Toys","Dinosaur Figures",10.99,14.99,9
"2018-02-14","Toys","Hot Wheels 5-Pack",3.99,5.99,9
"2018-02-14","Toys","Lego Bricks",34.99,39.99,174
"2018-02-14","Toys","Mr. Potatohead",4.99,9.99,33
"2018-02-14","Toys","Plush Pony",8.99,19.99,5
"2018-02-14","Toys","Teddy Bear",10.99,12.99,25
"2018-02-15","Art & Crafts","Barrel O' Slime",1.99,3.99,162
"2018-02-15","Art & Crafts","Etch A Sketch",10.99,20.99,31
"2018-02-15","Art & Crafts","Kids Makeup Kit",13.99,19.99,21
"2018-02-15","Art & Crafts","Magic Sand",13.99,15.99,169
"2018-02-15","Art & Crafts","PlayDoh Can",1.99,2.99,193
"2018-02-15","Art & Crafts","PlayDoh Toolkit",3.99,4.99,15
"2018-02-15","Electronics","Colorbuds",6.99,14.99,93
"2018-02-15","Electronics","Gamer Headphones",14.99,20.99,48
"2018-02-15","Games","Classic Dominoes",7.99,9.99,18
"2018-02-15","Games","Deck Of Cards",3.99,6.99,51
"2018-02-15","Games","Glass Marbles",5.99,10.99,77
"2018-02-15","Games","Jenga",2.99,9.99,48
"2018-02-15","Games","Rubik's Cube",17.99,19.99,85
"2018-02-15","Games","Uno Card Game",3.99,7.99,11
"2018-02-15","Sports & Outdoors","Dart Gun",11.99,15.99,61
"2018-02-15","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,24
"2018-02-15","Sports & Outdoors","Nerf Gun",14.99,19.99,28
"2018-02-15","Sports & Outdoors","Splash Balls",7.99,8.99,34
"2018-02-15","Toys","Action Figure",9.99,15.99,71
"2018-02-15","Toys","Animal Figures",9.99,12.99,116
"2018-02-15","Toys","Dino Egg",9.99,10.99,9
"2018-02-15","Toys","Dinosaur Figures",10.99,14.99,29
"2018-02-15","Toys","Hot Wheels 5-Pack",3.99,5.99,15
"2018-02-15","Toys","Lego Bricks",34.99,39.99,65
"2018-02-15","Toys","Teddy Bear",10.99,12.99,39
"2018-02-16","Art & Crafts","Barrel O' Slime",1.99,3.99,489
"2018-02-16","Art & Crafts","Etch A Sketch",10.99,20.99,67
"2018-02-16","Art & Crafts","Magic Sand",13.99,15.99,275
"2018-02-16","Art & Crafts","PlayDoh Can",1.99,2.99,179
"2018-02-16","Electronics","Colorbuds",6.99,14.99,230
"2018-02-16","Electronics","Gamer Headphones",14.99,20.99,49
"2018-02-16","Electronics","Toy Robot",20.99,25.99,43
"2018-02-16","Games","Chutes & Ladders",9.99,12.99,1
"2018-02-16","Games","Deck Of Cards",3.99,6.99,133
"2018-02-16","Games","Glass Marbles",5.99,10.99,14
"2018-02-16","Games","Jenga",2.99,9.99,5
"2018-02-16","Games","Monopoly",13.99,19.99,10
"2018-02-16","Games","Rubik's Cube",17.99,19.99,45
"2018-02-16","Games","Uno Card Game",3.99,7.99,8
"2018-02-16","Sports & Outdoors","Dart Gun",11.99,15.99,47
"2018-02-16","Sports & Outdoors","Mini Basketball Hoop",8.99,24.99,11
"2018-02-16","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,49
"2018-02-16","Sports & Outdoors","Nerf Gun",14.99,19.99,50
"2018-02-16","Sports & Outdoors","Splash Balls",7.99,8.99,11
"2018-02-16","Toys","Action Figure",9.99,15.99,50
"2018-02-16","Toys","Animal Figures",9.99,12.99,36
"2018-02-16","Toys","Dino Egg",9.99,10.99,33
"2018-02-16","Toys","Dinosaur Figures",10.99,14.99,45
"2018-02-16","Toys","Hot Wheels 5-Pack",3.99,5.99,40
"2018-02-16","Toys","Lego Bricks",34.99,39.99,74
"2018-02-16","Toys","Mr. Potatohead",4.99,9.99,29
"2018-02-16","Toys","Teddy Bear",10.99,12.99,32
"2018-02-17","Art & Crafts","Barrel O' Slime",1.99,3.99,447
"2018-02-17","Art & Crafts","Etch A Sketch",10.99,20.99,60
"2018-02-17","Art & Crafts","Kids Makeup Kit",13.99,19.99,63
"2018-02-17","Art & Crafts","Magic Sand",13.99,15.99,355
"2018-02-17","Art & Crafts","PlayDoh Can",1.99,2.99,204
"2018-02-17","Art & Crafts","PlayDoh Playset",20.99,24.99,26
"2018-02-17","Art & Crafts","PlayDoh Toolkit",3.99,4.99,7
"2018-02-17","Electronics","Colorbuds",6.99,14.99,91
"2018-02-17","Electronics","Gamer Headphones",14.99,20.99,119
"2018-02-17","Games","Classic Dominoes",7.99,9.99,5
"2018-02-17","Games","Deck Of Cards",3.99,6.99,232
"2018-02-17","Games","Glass Marbles",5.99,10.99,99
"2018-02-17","Games","Jenga",2.99,9.99,26
"2018-02-17","Games","Monopoly",13.99,19.99,23
"2018-02-17","Games","Rubik's Cube",17.99,19.99,190
"2018-02-17","Games","Uno Card Game",3.99,7.99,1
"2018-02-17","Sports & Outdoors","Dart Gun",11.99,15.99,7
"2018-02-17","Sports & Outdoors","Mini Basketball Hoop",8.99,24.99,8
"2018-02-17","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,125
"2018-02-17","Sports & Outdoors","Nerf Gun",14.99,19.99,129
"2018-02-17","Sports & Outdoors","Splash Balls",7.99,8.99,110
"2018-02-17","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,53
"2018-02-17","Toys","Action Figure",9.99,15.99,72
"2018-02-17","Toys","Animal Figures",9.99,12.99,40
"2018-02-17","Toys","Dino Egg",9.99,10.99,56
"2018-02-17","Toys","Dinosaur Figures",10.99,14.99,14
"2018-02-17","Toys","Hot Wheels 5-Pack",3.99,5.99,29
"2018-02-17","Toys","Lego Bricks",34.99,39.99,190
"2018-02-17","Toys","Mr. Potatohead",4.99,9.99,23
"2018-02-17","Toys","Teddy Bear",10.99,12.99,7
"2018-02-18","Art & Crafts","Barrel O' Slime",1.99,3.99,431
"2018-02-18","Art & Crafts","Etch A Sketch",10.99,20.99,22
"2018-02-18","Art & Crafts","Kids Makeup Kit",13.99,19.99,26
"2018-02-18","Art & Crafts","Magic Sand",13.99,15.99,323
"2018-02-18","Art & Crafts","PlayDoh Can",1.99,2.99,198
"2018-02-18","Art & Crafts","PlayDoh Playset",20.99,24.99,5
"2018-02-18","Art & Crafts","PlayDoh Toolkit",3.99,4.99,2
"2018-02-18","Electronics","Colorbuds",6.99,14.99,157
"2018-02-18","Electronics","Gamer Headphones",14.99,20.99,32
"2018-02-18","Electronics","Toy Robot",20.99,25.99,68
"2018-02-18","Games","Chutes & Ladders",9.99,12.99,3
"2018-02-18","Games","Classic Dominoes",7.99,9.99,4
"2018-02-18","Games","Deck Of Cards",3.99,6.99,219
"2018-02-18","Games","Glass Marbles",5.99,10.99,237
"2018-02-18","Games","Jenga",2.99,9.99,49
"2018-02-18","Games","Monopoly",13.99,19.99,8
"2018-02-18","Games","Rubik's Cube",17.99,19.99,172
"2018-02-18","Games","Uno Card Game",3.99,7.99,12
"2018-02-18","Sports & Outdoors","Dart Gun",11.99,15.99,117
"2018-02-18","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,145
"2018-02-18","Sports & Outdoors","Nerf Gun",14.99,19.99,111
"2018-02-18","Sports & Outdoors","Splash Balls",7.99,8.99,66
"2018-02-18","Toys","Action Figure",9.99,15.99,216
"2018-02-18","Toys","Animal Figures",9.99,12.99,40
"2018-02-18","Toys","Dino Egg",9.99,10.99,77
"2018-02-18","Toys","Dinosaur Figures",10.99,14.99,41
"2018-02-18","Toys","Hot Wheels 5-Pack",3.99,5.99,87
"2018-02-18","Toys","Lego Bricks",34.99,39.99,103
"2018-02-18","Toys","Mr. Potatohead",4.99,9.99,36
"2018-02-18","Toys","Teddy Bear",10.99,12.99,4
"2018-02-19","Art & Crafts","Barrel O' Slime",1.99,3.99,212
"2018-02-19","Art & Crafts","Etch A Sketch",10.99,20.99,15
"2018-02-19","Art & Crafts","Kids Makeup Kit",13.99,19.99,42
"2018-02-19","Art & Crafts","Magic Sand",13.99,15.99,150
"2018-02-19","Art & Crafts","PlayDoh Can",1.99,2.99,234
"2018-02-19","Art & Crafts","PlayDoh Toolkit",3.99,4.99,11
"2018-02-19","Electronics","Colorbuds",6.99,14.99,108
"2018-02-19","Electronics","Gamer Headphones",14.99,20.99,78
"2018-02-19","Games","Deck Of Cards",3.99,6.99,125
"2018-02-19","Games","Glass Marbles",5.99,10.99,61
"2018-02-19","Games","Jenga",2.99,9.99,10
"2018-02-19","Games","Rubik's Cube",17.99,19.99,100
"2018-02-19","Sports & Outdoors","Dart Gun",11.99,15.99,10
"2018-02-19","Sports & Outdoors","Mini Basketball Hoop",8.99,24.99,5
"2018-02-19","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,12
"2018-02-19","Sports & Outdoors","Nerf Gun",14.99,19.99,68
"2018-02-19","Sports & Outdoors","Splash Balls",7.99,8.99,7
"2018-02-19","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,4
"2018-02-19","Toys","Action Figure",9.99,15.99,56
"2018-02-19","Toys","Animal Figures",9.99,12.99,39
"2018-02-19","Toys","Dino Egg",9.99,10.99,26
"2018-02-19","Toys","Dinosaur Figures",10.99,14.99,17
"2018-02-19","Toys","Hot Wheels 5-Pack",3.99,5.99,24
"2018-02-19","Toys","Lego Bricks",34.99,39.99,44
"2018-02-20","Art & Crafts","Barrel O' Slime",1.99,3.99,216
"2018-02-20","Art & Crafts","Etch A Sketch",10.99,20.99,12
"2018-02-20","Art & Crafts","Kids Makeup Kit",13.99,19.99,7
"2018-02-20","Art & Crafts","Magic Sand",13.99,15.99,129
"2018-02-20","Art & Crafts","PlayDoh Can",1.99,2.99,32
"2018-02-20","Art & Crafts","PlayDoh Toolkit",3.99,4.99,37
"2018-02-20","Electronics","Colorbuds",6.99,14.99,139
"2018-02-20","Electronics","Gamer Headphones",14.99,20.99,73
"2018-02-20","Electronics","Toy Robot",20.99,25.99,13
"2018-02-20","Games","Chutes & Ladders",9.99,12.99,11
"2018-02-20","Games","Deck Of Cards",3.99,6.99,37
"2018-02-20","Games","Glass Marbles",5.99,10.99,45
"2018-02-20","Games","Jenga",2.99,9.99,20
"2018-02-20","Games","Rubik's Cube",17.99,19.99,226
"2018-02-20","Games","Uno Card Game",3.99,7.99,21
"2018-02-20","Sports & Outdoors","Dart Gun",11.99,15.99,8
"2018-02-20","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,6
"2018-02-20","Sports & Outdoors","Nerf Gun",14.99,19.99,48
"2018-02-20","Sports & Outdoors","Splash Balls",7.99,8.99,19
"2018-02-20","Toys","Action Figure",9.99,15.99,55
"2018-02-20","Toys","Animal Figures",9.99,12.99,94
"2018-02-20","Toys","Dino Egg",9.99,10.99,84
"2018-02-20","Toys","Dinosaur Figures",10.99,14.99,162
"2018-02-20","Toys","Hot Wheels 5-Pack",3.99,5.99,21
"2018-02-20","Toys","Lego Bricks",34.99,39.99,92
"2018-02-20","Toys","Mr. Potatohead",4.99,9.99,11
"2018-02-20","Toys","Plush Pony",8.99,19.99,5
"2018-02-21","Art & Crafts","Barrel O' Slime",1.99,3.99,204
"2018-02-21","Art & Crafts","Etch A Sketch",10.99,20.99,38
"2018-02-21","Art & Crafts","Kids Makeup Kit",13.99,19.99,3
"2018-02-21","Art & Crafts","Magic Sand",13.99,15.99,176
"2018-02-21","Art & Crafts","PlayDoh Can",1.99,2.99,164
"2018-02-21","Art & Crafts","PlayDoh Toolkit",3.99,4.99,17
"2018-02-21","Electronics","Colorbuds",6.99,14.99,108
"2018-02-21","Electronics","Toy Robot",20.99,25.99,7
"2018-02-21","Games","Classic Dominoes",7.99,9.99,20
"2018-02-21","Games","Deck Of Cards",3.99,6.99,108
"2018-02-21","Games","Glass Marbles",5.99,10.99,13
"2018-02-21","Games","Jenga",2.99,9.99,7
"2018-02-21","Games","Rubik's Cube",17.99,19.99,99
"2018-02-21","Sports & Outdoors","Dart Gun",11.99,15.99,19
"2018-02-21","Sports & Outdoors","Mini Basketball Hoop",8.99,24.99,17
"2018-02-21","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,7
"2018-02-21","Sports & Outdoors","Splash Balls",7.99,8.99,27
"2018-02-21","Toys","Action Figure",9.99,15.99,8
"2018-02-21","Toys","Animal Figures",9.99,12.99,13
"2018-02-21","Toys","Dino Egg",9.99,10.99,94
"2018-02-21","Toys","Dinosaur Figures",10.99,14.99,13
"2018-02-21","Toys","Hot Wheels 5-Pack",3.99,5.99,32
"2018-02-21","Toys","Lego Bricks",34.99,39.99,50
"2018-02-21","Toys","Plush Pony",8.99,19.99,4
"2018-02-21","Toys","Teddy Bear",10.99,12.99,2
"2018-02-22","Art & Crafts","Barrel O' Slime",1.99,3.99,237
"2018-02-22","Art & Crafts","Etch A Sketch",10.99,20.99,25
"2018-02-22","Art & Crafts","Kids Makeup Kit",13.99,19.99,41
"2018-02-22","Art & Crafts","Magic Sand",13.99,15.99,267
"2018-02-22","Art & Crafts","PlayDoh Can",1.99,2.99,86
"2018-02-22","Art & Crafts","PlayDoh Playset",20.99,24.99,19
"2018-02-22","Electronics","Colorbuds",6.99,14.99,92
"2018-02-22","Electronics","Gamer Headphones",14.99,20.99,47
"2018-02-22","Electronics","Toy Robot",20.99,25.99,13
"2018-02-22","Games","Chutes & Ladders",9.99,12.99,18
"2018-02-22","Games","Deck Of Cards",3.99,6.99,62
"2018-02-22","Games","Glass Marbles",5.99,10.99,64
"2018-02-22","Games","Jenga",2.99,9.99,10
"2018-02-22","Games","Monopoly",13.99,19.99,12
"2018-02-22","Games","Rubik's Cube",17.99,19.99,47
"2018-02-22","Sports & Outdoors","Dart Gun",11.99,15.99,18
"2018-02-22","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,78
"2018-02-22","Sports & Outdoors","Nerf Gun",14.99,19.99,23
"2018-02-22","Sports & Outdoors","Splash Balls",7.99,8.99,61
"2018-02-22","Sports & Outdoors","Supersoaker Water Gun",11.99,14.99,26
"2018-02-22","Toys","Action Figure",9.99,15.99,66
"2018-02-22","Toys","Animal Figures",9.99,12.99,43
"2018-02-22","Toys","Dino Egg",9.99,10.99,78
"2018-02-22","Toys","Dinosaur Figures",10.99,14.99,24
"2018-02-22","Toys","Hot Wheels 5-Pack",3.99,5.99,6
"2018-02-22","Toys","Lego Bricks",34.99,39.99,84
"2018-02-22","Toys","Mr. Potatohead",4.99,9.99,8
"2018-02-22","Toys","Plush Pony",8.99,19.99,3
"2018-02-22","Toys","Teddy Bear",10.99,12.99,3
"2018-02-23","Art & Crafts","Barrel O' Slime",1.99,3.99,481
"2018-02-23","Art & Crafts","Etch A Sketch",10.99,20.99,19
"2018-02-23","Art & Crafts","Kids Makeup Kit",13.99,19.99,45
"2018-02-23","Art & Crafts","Magic Sand",13.99,15.99,273
"2018-02-23","Art & Crafts","PlayDoh Can",1.99,2.99,121
"2018-02-23","Art & Crafts","PlayDoh Toolkit",3.99,4.99,39
"2018-02-23","Electronics","Colorbuds",6.99,14.99,87
"2018-02-23","Electronics","Gamer Headphones",14.99,20.99,58
"2018-02-23","Electronics","Toy Robot",20.99,25.99,66
"2018-02-23","Games","Deck Of Cards",3.99,6.99,143
"2018-02-23","Games","Glass Marbles",5.99,10.99,42
"2018-02-23","Games","Jenga",2.99,9.99,28
"2018-02-23","Games","Monopoly",13.99,19.99,9
"2018-02-23","Games","Rubik's Cube",17.99,19.99,124
"2018-02-23","Games","Uno Card Game",3.99,7.99,4
"2018-02-23","Sports & Outdoors","Dart Gun",11.99,15.99,23
"2018-02-23","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,36
"2018-02-23","Sports & Outdoors","Nerf Gun",14.99,19.99,68
"2018-02-23","Sports & Outdoors","Splash Balls",7.99,8.99,47
"2018-02-23","Toys","Action Figure",9.99,15.99,61
"2018-02-23","Toys","Animal Figures",9.99,12.99,53
"2018-02-23","Toys","Dino Egg",9.99,10.99,139
"2018-02-23","Toys","Dinosaur Figures",10.99,14.99,32
"2018-02-23","Toys","Hot Wheels 5-Pack",3.99,5.99,24
"2018-02-23","Toys","Lego Bricks",34.99,39.99,116
"2018-02-24","Art & Crafts","Barrel O' Slime",1.99,3.99,235
"2018-02-24","Art & Crafts","Etch A Sketch",10.99,20.99,49
"2018-02-24","Art & Crafts","Kids Makeup Kit",13.99,19.99,17
"2018-02-24","Art & Crafts","Magic Sand",13.99,15.99,286
"2018-02-24","Art & Crafts","PlayDoh Can",1.99,2.99,139
"2018-02-24","Art & Crafts","PlayDoh Playset",20.99,24.99,6
"2018-02-24","Art & Crafts","PlayDoh Toolkit",3.99,4.99,7
"2018-02-24","Electronics","Colorbuds",6.99,14.99,97
"2018-02-24","Electronics","Gamer Headphones",14.99,20.99,48
"2018-02-24","Electronics","Toy Robot",20.99,25.99,61
"2018-02-24","Games","Chutes & Ladders",9.99,12.99,24
"2018-02-24","Games","Classic Dominoes",7.99,9.99,11
"2018-02-24","Games","Deck Of Cards",3.99,6.99,201
"2018-02-24","Games","Glass Marbles",5.99,10.99,79
"2018-02-24","Games","Jenga",2.99,9.99,12
"2018-02-24","Games","Monopoly",13.99,19.99,2
"2018-02-24","Games","Rubik's Cube",17.99,19.99,175
"2018-02-24","Games","Uno Card Game",3.99,7.99,13
"2018-02-24","Sports & Outdoors","Dart Gun",11.99,15.99,57
"2018-02-24","Sports & Outdoors","Mini Basketball Hoop",8.99,24.99,16
"2018-02-24","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,166
"2018-02-24","Sports & Outdoors","Nerf Gun",14.99,19.99,130
"2018-02-24","Sports & Outdoors","Splash Balls",7.99,8.99,61
"2018-02-24","Toys","Action Figure",9.99,15.99,97
"2018-02-24","Toys","Animal Figures",9.99,12.99,11
"2018-02-24","Toys","Dino Egg",9.99,10.99,110
"2018-02-24","Toys","Dinosaur Figures",10.99,14.99,24
"2018-02-24","Toys","Hot Wheels 5-Pack",3.99,5.99,46
"2018-02-24","Toys","Lego Bricks",34.99,39.99,67
"2018-02-24","Toys","Mr. Potatohead",4.99,9.99,17
"2018-02-25","Art & Crafts","Barrel O' Slime",1.99,3.99,290
"2018-02-25","Art & Crafts","Etch A Sketch",10.99,20.99,74
"2018-02-25","Art & Crafts","Kids Makeup Kit",13.99,19.99,8
"2018-02-25","Art & Crafts","Magic Sand",13.99,15.99,158
"2018-02-25","Art & Crafts","PlayDoh Can",1.99,2.99,181
"2018-02-25","Art & Crafts","PlayDoh Playset",20.99,24.99,6
"2018-02-25","Art & Crafts","PlayDoh Toolkit",3.99,4.99,62
"2018-02-25","Electronics","Colorbuds",6.99,14.99,122
"2018-02-25","Electronics","Gamer Headphones",14.99,20.99,35
"2018-02-25","Electronics","Toy Robot",20.99,25.99,25
"2018-02-25","Games","Classic Dominoes",7.99,9.99,21
"2018-02-25","Games","Deck Of Cards",3.99,6.99,291
"2018-02-25","Games","Glass Marbles",5.99,10.99,127
"2018-02-25","Games","Jenga",2.99,9.99,6
"2018-02-25","Games","Rubik's Cube",17.99,19.99,49
"2018-02-25","Games","Uno Card Game",3.99,7.99,13
"2018-02-25","Sports & Outdoors","Dart Gun",11.99,15.99,37
"2018-02-25","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,82
"2018-02-25","Sports & Outdoors","Nerf Gun",14.99,19.99,90
"2018-02-25","Sports & Outdoors","Splash Balls",7.99,8.99,10
"2018-02-25","Toys","Action Figure",9.99,15.99,112
"2018-02-25","Toys","Animal Figures",9.99,12.99,40
"2018-02-25","Toys","Dino Egg",9.99,10.99,137
"2018-02-25","Toys","Dinosaur Figures",10.99,14.99,50
"2018-02-25","Toys","Hot Wheels 5-Pack",3.99,5.99,104
"2018-02-25","Toys","Lego Bricks",34.99,39.99,140
"2018-02-25","Toys","Mr. Potatohead",4.99,9.99,33
"2018-02-25","Toys","Teddy Bear",10.99,12.99,57
"2018-02-26","Art & Crafts","Barrel O' Slime",1.99,3.99,206
"2018-02-26","Art & Crafts","Kids Makeup Kit",13.99,19.99,3
"2018-02-26","Art & Crafts","Magic Sand",13.99,15.99,133
"2018-02-26","Art & Crafts","PlayDoh Can",1.99,2.99,60
"2018-02-26","Art & Crafts","PlayDoh Toolkit",3.99,4.99,10
"2018-02-26","Electronics","Colorbuds",6.99,14.99,114
"2018-02-26","Electronics","Gamer Headphones",14.99,20.99,82
"2018-02-26","Electronics","Toy Robot",20.99,25.99,31
"2018-02-26","Games","Classic Dominoes",7.99,9.99,4
"2018-02-26","Games","Deck Of Cards",3.99,6.99,57
"2018-02-26","Games","Glass Marbles",5.99,10.99,39
"2018-02-26","Games","Jenga",2.99,9.99,51
"2018-02-26","Games","Rubik's Cube",17.99,19.99,38
"2018-02-26","Sports & Outdoors","Dart Gun",11.99,15.99,25
"2018-02-26","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,5
"2018-02-26","Sports & Outdoors","Nerf Gun",14.99,19.99,28
"2018-02-26","Sports & Outdoors","Splash Balls",7.99,8.99,40
"2018-02-26","Toys","Action Figure",9.99,15.99,88
"2018-02-26","Toys","Animal Figures",9.99,12.99,81
"2018-02-26","Toys","Dino Egg",9.99,10.99,36
"2018-02-26","Toys","Dinosaur Figures",10.99,14.99,13
"2018-02-26","Toys","Hot Wheels 5-Pack",3.99,5.99,17
"2018-02-26","Toys","Lego Bricks",34.99,39.99,76
"2018-02-26","Toys","Mr. Potatohead",4.99,9.99,10
"2018-02-27","Art & Crafts","Barrel O' Slime",1.99,3.99,241
"2018-02-27","Art & Crafts","Etch A Sketch",10.99,20.99,15
"2018-02-27","Art & Crafts","Kids Makeup Kit",13.99,19.99,1
"2018-02-27","Art & Crafts","Magic Sand",13.99,15.99,135
"2018-02-27","Art & Crafts","PlayDoh Can",1.99,2.99,159
"2018-02-27","Art & Crafts","PlayDoh Playset",20.99,24.99,20
"2018-02-27","Art & Crafts","PlayDoh Toolkit",3.99,4.99,2
"2018-02-27","Electronics","Colorbuds",6.99,14.99,87
"2018-02-27","Electronics","Gamer Headphones",14.99,20.99,131
"2018-02-27","Games","Deck Of Cards",3.99,6.99,109
"2018-02-27","Games","Glass Marbles",5.99,10.99,35
"2018-02-27","Games","Jenga",2.99,9.99,25
"2018-02-27","Games","Rubik's Cube",17.99,19.99,98
"2018-02-27","Games","Uno Card Game",3.99,7.99,3
"2018-02-27","Sports & Outdoors","Dart Gun",11.99,15.99,14
"2018-02-27","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,10
"2018-02-27","Sports & Outdoors","Splash Balls",7.99,8.99,19
"2018-02-27","Toys","Action Figure",9.99,15.99,106
"2018-02-27","Toys","Animal Figures",9.99,12.99,29
"2018-02-27","Toys","Dino Egg",9.99,10.99,56
"2018-02-27","Toys","Dinosaur Figures",10.99,14.99,34
"2018-02-27","Toys","Hot Wheels 5-Pack",3.99,5.99,8
"2018-02-27","Toys","Lego Bricks",34.99,39.99,73
"2018-02-27","Toys","Mr. Potatohead",4.99,9.99,9
"2018-02-27","Toys","Teddy Bear",10.99,12.99,18
"2018-02-28","Art & Crafts","Barrel O' Slime",1.99,3.99,252
"2018-02-28","Art & Crafts","Etch A Sketch",10.99,20.99,61
"2018-02-28","Art & Crafts","Kids Makeup Kit",13.99,19.99,12
"2018-02-28","Art & Crafts","Magic Sand",13.99,15.99,100
"2018-02-28","Art & Crafts","PlayDoh Can",1.99,2.99,119
"2018-02-28","Art & Crafts","PlayDoh Playset",20.99,24.99,10
"2018-02-28","Art & Crafts","PlayDoh Toolkit",3.99,4.99,18
"2018-02-28","Electronics","Colorbuds",6.99,14.99,166
"2018-02-28","Electronics","Gamer Headphones",14.99,20.99,89
"2018-02-28","Electronics","Toy Robot",20.99,25.99,21
"2018-02-28","Games","Classic Dominoes",7.99,9.99,7
"2018-02-28","Games","Deck Of Cards",3.99,6.99,52
"2018-02-28","Games","Glass Marbles",5.99,10.99,62
"2018-02-28","Games","Jenga",2.99,9.99,53
"2018-02-28","Games","Monopoly",13.99,19.99,2
"2018-02-28","Games","Rubik's Cube",17.99,19.99,227
"2018-02-28","Sports & Outdoors","Dart Gun",11.99,15.99,22
"2018-02-28","Sports & Outdoors","Mini Ping Pong Set",6.99,9.99,17
"2018-02-28","Sports & Outdoors","Nerf Gun",14.99,19.99,11
"2018-02-28","Sports & Outdoors","Splash Balls",7.99,8.99,16
"2018-02-28","Toys","Action Figure",9.99,15.99,67
"2018-02-28","Toys","Animal Figures",9.99,12.99,41
"2018-02-28","Toys","Dino Egg",9.99,10.99,87
"2018-02-28","Toys","Dinosaur Figures",10.99,14.99,25
"2018-02-28","Toys","Hot Wheels 5-Pack",3.99,5.99,26
